field_184851_cj,invulnerableDimensionChange,2,
field_184852_bV,lastFoodScore,2,
field_184853_bW,lastAirScore,2,
field_184854_bX,lastArmorScore,2,
field_184855_bY,lastLevelScore,2,
field_184856_bZ,lastExperienceScore,2,
field_184857_v,BUBBLELENGTHS,0,
field_184859_f,nameEdit,0,
field_184860_g,worldId,0,
field_184864_a,prevScreen,0,
field_184865_t,copyButton,0,
field_184866_u,selectionList,0,
field_184869_h,worldVersTooltip,0,
field_184871_f,causeOfDeath,0,
field_184877_a,NETTY_LEAK_DETECTION,2,
field_184990_g,name,2,
field_185001_h,enchantClue,2,
field_185002_i,worldClue,2,
field_185003_h,VALID_EQUIPMENT_SLOTS,2,
field_185020_j,soundEvent,2,
field_185046_b,DAMAGED_GETTER,2,
field_185047_c,DAMAGE_GETTER,2,
field_185048_d,LEFTHANDED_GETTER,2,
field_185049_e,COOLDOWN_GETTER,2,
field_185050_h,ATTACK_SPEED_MODIFIER,2,
field_185051_m,properties,2,
field_185057_a,type,2,
field_185065_c,attackSpeed,2,
field_185072_b,speed,2,
field_185076_b,sound,2,
field_185084_n,ARMOR_MODIFIERS,2,
field_185088_a,rotation,0,
field_185089_b,rota,0,
field_185090_c,lastUpdateTick,0,
field_185095_a,rotation,0,
field_185096_b,rota,0,
field_185097_c,lastUpdateTick,0,
field_185116_f,name,2,
field_185137_a,createTicks,2,
field_185138_b,expireTicks,2,
field_185147_a,cooldowns,2,
field_185148_b,ticks,2,
field_185149_a,player,2,
field_185150_aH,SPRUCE_BOAT,2,
field_185151_aI,BIRCH_BOAT,2,
field_185152_aJ,JUNGLE_BOAT,2,
field_185153_aK,ACACIA_BOAT,2,
field_185154_aL,DARK_OAK_BOAT,2,
field_185155_bH,SPLASH_POTION,2,
field_185156_bI,LINGERING_POTION,2,
field_185157_bK,DRAGON_BREATH,2,
field_185158_cP,END_CRYSTAL,2,
field_185159_cQ,SHIELD,2,
field_185160_cR,ELYTRA,2,
field_185161_cS,CHORUS_FRUIT,2,
field_185162_cT,POPPED_CHORUS_FRUIT,2,
field_185163_cU,BEETROOT_SEEDS,2,
field_185164_cV,BEETROOT,2,
field_185165_cW,BEETROOT_SOUP,2,
field_185166_h,SPECTRAL_ARROW,2,
field_185167_i,TIPPED_ARROW,2,
field_185179_d,baseName,2,
field_185180_e,effects,2,
field_185198_a,input,2,
field_185199_b,reagent,2,
field_185200_c,output,2,
field_185213_a,POTION_TYPE_CONVERSIONS,2,
field_185214_b,POTION_ITEM_CONVERSIONS,2,
field_185215_c,POTION_ITEMS,2,
field_185216_d,IS_POTION_ITEM,2,
field_185218_A,LONG_POISON,2,
field_185219_B,STRONG_POISON,2,
field_185220_C,REGENERATION,2,
field_185221_D,LONG_REGENERATION,2,
field_185222_E,STRONG_REGENERATION,2,
field_185223_F,STRENGTH,2,
field_185224_G,LONG_STRENGTH,2,
field_185225_H,STRONG_STRENGTH,2,
field_185226_I,WEAKNESS,2,
field_185227_J,LONG_WEAKNESS,2,
field_185229_a,EMPTY,2,
field_185230_b,WATER,2,
field_185231_c,MUNDANE,2,
field_185232_d,THICK,2,
field_185233_e,AWKWARD,2,
field_185234_f,NIGHT_VISION,2,
field_185235_g,LONG_NIGHT_VISION,2,
field_185236_h,INVISIBILITY,2,
field_185237_i,LONG_INVISIBILITY,2,
field_185238_j,LEAPING,2,
field_185239_k,LONG_LEAPING,2,
field_185240_l,STRONG_LEAPING,2,
field_185241_m,FIRE_RESISTANCE,2,
field_185242_n,LONG_FIRE_RESISTANCE,2,
field_185243_o,SWIFTNESS,2,
field_185244_p,LONG_SWIFTNESS,2,
field_185245_q,STRONG_SWIFTNESS,2,
field_185246_r,SLOWNESS,2,
field_185247_s,LONG_SLOWNESS,2,
field_185248_t,WATER_BREATHING,2,
field_185249_u,LONG_WATER_BREATHING,2,
field_185250_v,HEALING,2,
field_185251_w,STRONG_HEALING,2,
field_185252_x,HARMING,2,
field_185253_y,STRONG_HARMING,2,
field_185254_z,POISON,2,
field_185263_a,applicableEquipmentTypes,2,
field_185275_e,weight,2,
field_185279_b,nbt,2,
field_185281_b,model,0,
field_185296_A,MENDING,2,
field_185297_d,BLAST_PROTECTION,2,
field_185298_f,RESPIRATION,2,
field_185299_g,AQUA_AFFINITY,2,
field_185300_i,DEPTH_STRIDER,2,
field_185301_j,FROST_WALKER,2,
field_185302_k,SHARPNESS,2,
field_185303_l,SMITE,2,
field_185304_p,LOOTING,2,
field_185305_q,EFFICIENCY,2,
field_185306_r,SILK_TOUCH,2,
field_185307_s,UNBREAKING,2,
field_185308_t,FORTUNE,2,
field_185309_u,POWER,2,
field_185310_v,PUNCH,2,
field_185311_w,FLAME,2,
field_185312_x,INFINITY,2,
field_185322_f,typeName,2,
field_185323_g,minEnchantability,2,
field_185324_h,levelCost,2,
field_185335_c,LOGGER,2,
field_185350_f,released,2,
field_185351_g,POOL,2,
field_185364_H,parent,2,
field_185373_j,MUTATION_TO_BASE_ID_MAP,2,
field_185429_aa,TALL_BIRCH_HILLS,2,
field_185430_ab,DARK_FOREST_HILLS,2,
field_185431_ac,SNOWY_TAIGA_MOUNTAINS,2,
field_185432_ad,GIANT_SPRUCE_TAIGA,2,
field_185433_ae,GIANT_SPRUCE_TAIGA_HILLS,2,
field_185434_af,MODIFIED_GRAVELLY_MOUNTAINS,2,
field_185435_ag,SHATTERED_SAVANNA,2,
field_185436_ah,SHATTERED_SAVANNA_PLATEAU,2,
field_185437_ai,ERODED_BADLANDS,2,
field_185438_aj,MODIFIED_WOODED_BADLANDS_PLATEAU,2,
field_185439_ak,MODIFIED_BADLANDS_PLATEAU,2,
field_185440_P,THE_VOID,2,
field_185441_Q,SUNFLOWER_PLAINS,2,
field_185442_R,DESERT_LAKES,2,
field_185443_S,GRAVELLY_MOUNTAINS,2,
field_185444_T,FLOWER_FOREST,2,
field_185445_W,ICE_SPIKES,2,
field_185446_X,MODIFIED_JUNGLE,2,
field_185447_Y,MODIFIED_JUNGLE_EDGE,2,
field_185448_Z,TALL_BIRCH_FOREST,2,
field_185509_a,PRESSED_AABB,2,
field_185510_b,UNPRESSED_AABB,2,
field_185511_c,PRESSURE_AABB,2,
field_185512_D,HORIZONTAL_FACING,2,
field_185523_a,LILY_PAD_AABB,2,
field_185531_a,BEETROOT_AGE,2,
field_185535_b,COCOA_EAST_AABB,2,
field_185536_c,COCOA_WEST_AABB,2,
field_185537_d,COCOA_NORTH_AABB,2,
field_185538_e,COCOA_SOUTH_AABB,2,
field_185539_B,AABB_COLLISION_BOX_ZAXIS,2,
field_185540_C,AABB_COLLISION_BOX_XAXIS,2,
field_185541_d,AABB_HITBOX_ZAXIS,2,
field_185542_e,AABB_HITBOX_XAXIS,2,
field_185543_f,AABB_HITBOX_ZAXIS_INWALL,2,
field_185544_g,AABB_HITBOX_XAXIS_INWALL,2,
field_185564_a,FACING,2,
field_185565_b,CONDITIONAL,2,
field_185587_a,MODE,2,
field_185590_a,FLAT_AABB,2,
field_185607_a,AGE,2,
field_185622_d,AABB_NORTH_OFF,2,
field_185623_D,AABB_NORTH_ON,2,
field_185624_e,AABB_SOUTH_OFF,2,
field_185625_E,AABB_SOUTH_ON,2,
field_185626_f,AABB_WEST_OFF,2,
field_185627_F,AABB_WEST_ON,2,
field_185628_g,AABB_EAST_OFF,2,
field_185629_G,AABB_EAST_ON,2,
field_185630_a,END_ROD_VERTICAL_AABB,2,
field_185631_b,END_ROD_NS_AABB,2,
field_185632_c,END_ROD_EW_AABB,2,
field_185634_B,PISTON_EXTENSION_DOWN_AABB,2,
field_185635_c,PISTON_EXTENSION_EAST_AABB,2,
field_185636_C,UP_ARM_AABB,2,
field_185637_d,PISTON_EXTENSION_WEST_AABB,2,
field_185638_D,DOWN_ARM_AABB,2,
field_185639_e,PISTON_EXTENSION_SOUTH_AABB,2,
field_185640_E,SOUTH_ARM_AABB,2,
field_185641_f,PISTON_EXTENSION_NORTH_AABB,2,
field_185642_F,NORTH_ARM_AABB,2,
field_185643_g,PISTON_EXTENSION_UP_AABB,2,
field_185644_G,EAST_ARM_AABB,2,
field_185645_I,WEST_ARM_AABB,2,
field_185648_b,PISTON_BASE_EAST_AABB,2,
field_185649_c,PISTON_BASE_WEST_AABB,2,
field_185650_d,PISTON_BASE_SOUTH_AABB,2,
field_185651_e,PISTON_BASE_NORTH_AABB,2,
field_185652_f,PISTON_BASE_UP_AABB,2,
field_185653_g,PISTON_BASE_DOWN_AABB,2,
field_185656_B,WEST_AABB,2,
field_185657_C,EAST_AABB,2,
field_185658_f,SOUTH_AABB,2,
field_185659_g,NORTH_AABB,2,
field_185664_e,portalShape,2,
field_185682_a,AGE,2,
field_185683_b,X_AABB,2,
field_185684_c,Z_AABB,2,
field_185687_b,LADDER_EAST_AABB,2,
field_185688_c,LADDER_WEST_AABB,2,
field_185689_d,LADDER_SOUTH_AABB,2,
field_185690_e,LADDER_NORTH_AABB,2,
field_185692_c,LEVER_NORTH_AABB,2,
field_185693_d,LEVER_SOUTH_AABB,2,
field_185694_e,LEVER_WEST_AABB,2,
field_185695_f,LEVER_EAST_AABB,2,
field_185712_d,AABB_SLAB_TOP,2,
field_185719_G,AABB_SLAB_BOTTOM,2,
field_185732_B,BOTTOM_AABB,2,
field_185733_C,TOP_AABB,2,
field_185734_d,EAST_OPEN_AABB,2,
field_185735_e,WEST_OPEN_AABB,2,
field_185736_f,SOUTH_OPEN_AABB,2,
field_185737_g,NORTH_OPEN_AABB,2,
field_185743_d,HOOK_NORTH_AABB,2,
field_185744_e,HOOK_SOUTH_AABB,2,
field_185745_f,HOOK_WEST_AABB,2,
field_185746_g,HOOK_EAST_AABB,2,
field_185747_B,AABB,2,
field_185748_C,TRIP_WRITE_ATTACHED_AABB,2,
field_185753_B,WEST_AABB,2,
field_185754_C,EAST_AABB,2,
field_185755_D,NORTH_AABB,2,
field_185756_E,SOUTH_AABB,2,
field_185757_g,UP_AABB,2,
field_185760_c,X_AXIS_AABB,2,
field_185761_d,Z_AXIS_AABB,2,
field_185764_cQ,END_ROD,2,
field_185765_cR,CHORUS_PLANT,2,
field_185766_cS,CHORUS_FLOWER,2,
field_185767_cT,PURPUR_BLOCK,2,
field_185768_cU,PURPUR_PILLAR,2,
field_185769_cV,PURPUR_STAIRS,2,
field_185771_cX,PURPUR_SLAB,2,
field_185773_cZ,BEETROOTS,2,
field_185774_da,GRASS_PATH,2,
field_185775_db,END_GATEWAY,2,
field_185776_dc,REPEATING_COMMAND_BLOCK,2,
field_185777_dd,CHAIN_COMMAND_BLOCK,2,
field_185778_de,FROSTED_ICE,2,
field_185779_df,STRUCTURE_BLOCK,2,
field_185848_a,WOOD,2,
field_185849_b,GROUND,2,
field_185850_c,PLANT,2,
field_185851_d,STONE,2,
field_185852_e,METAL,2,
field_185853_f,GLASS,2,
field_185854_g,CLOTH,2,
field_185855_h,SAND,2,
field_185856_i,SNOW,2,
field_185857_j,LADDER,2,
field_185858_k,ANVIL,2,
field_185859_l,SLIME,2,
field_185860_m,volume,2,
field_185861_n,pitch,2,
field_185862_o,breakSound,2,
field_185863_p,stepSound,2,
field_185864_q,placeSound,2,
field_185865_r,hitSound,2,
field_185866_s,fallSound,2,
field_185921_a,NAME_PATTERN,2,
field_185928_a,ANY,2,
field_185934_a,AIR,2,
field_185935_b,BARRIER,2,
field_185984_c,depthNoise,2,
field_186021_b,storage,2,
field_186022_c,palette,2,
field_186024_e,bits,2,
field_186029_c,generator,2,
field_186036_a,EMPTY_SECTION,2,
field_186042_a,states,2,
field_186043_b,resizeHandler,2,
field_186044_c,bits,2,
field_186045_d,arraySize,2,
field_186046_a,statePaletteMap,2,
field_186047_b,paletteResizer,2,
field_186048_c,bits,2,
field_186064_g,dragonFightManager,2,
field_186074_d,id,2,
field_186076_f,suffix,2,
field_186107_a,LOGGER,2,
field_186108_b,VALID_PLAYER,2,
field_186109_c,bossInfo,2,
field_186110_d,world,2,
field_186111_e,gateways,2,
field_186112_f,portalPattern,2,
field_186113_g,ticksSinceDragonSeen,2,
field_186114_h,aliveCrystals,2,
field_186115_i,ticksSinceCrystalsScanned,2,
field_186116_j,ticksSinceLastPlayerScan,2,
field_186117_k,dragonKilled,2,
field_186118_l,previouslyKilled,2,
field_186119_m,dragonUniqueId,2,
field_186120_n,scanForLegacyFight,2,
field_186121_o,exitPortalLocation,2,
field_186122_p,respawnState,2,
field_186123_q,respawnStateTicks,2,
field_186124_r,crystals,2,
field_186139_a,END_PODIUM_LOCATION,2,
field_186141_c,activePortal,2,
field_186155_a,centerX,2,
field_186156_b,centerZ,2,
field_186157_c,radius,2,
field_186158_d,height,2,
field_186159_e,guarded,2,
field_186160_f,topBoundingBox,2,
field_186168_b,mirror,2,
field_186169_c,rotation,2,
field_186176_a,template,2,
field_186177_b,placeSettings,2,
field_186178_c,templatePosition,2,
field_186181_d,pieceName,2,
field_186182_e,rotation,2,
field_186183_f,overwrite,2,
field_186186_a,shipCreated,2,
field_186202_b,OVERWRITE,2,
field_186203_c,INSERT,2,
field_186204_d,HOUSE_TOWER_GENERATOR,2,
field_186205_e,TOWER_BRIDGES,2,
field_186206_f,TOWER_GENERATOR,2,
field_186207_g,TOWER_BRIDGE_GENERATOR,2,
field_186208_h,FAT_TOWER_BRIDGES,2,
field_186209_i,FAT_TOWER_GENERATOR,2,
field_186210_e,trackingPosition,2,
field_186228_a,mirror,2,
field_186229_b,rotation,2,
field_186230_c,ignoreEntities,2,
field_186232_e,chunk,2,
field_186233_f,boundingBox,2,
field_186240_a,templates,2,
field_186242_a,pos,2,
field_186243_b,state,2,
field_186244_c,nbt,2,
field_186247_a,pos,2,
field_186248_b,blockPos,2,
field_186249_c,nbt,2,
field_186271_b,entities,2,
field_186272_c,size,2,
field_186273_d,author,2,
field_186286_l,costMalus,2,
field_186287_m,nodeType,2,
field_186307_r,priority,2,
field_186312_b,openSet,2,
field_186313_c,closedSet,2,
field_186314_d,target,2,
field_186326_b,entity,2,
field_186337_b,closedSet,2,
field_186338_a,data,2,
field_186348_N,dimensionData,2,
field_186349_b,versionName,2,
field_186350_c,versionId,2,
field_186351_d,versionSnapshot,2,
field_186358_i,versionName,0,
field_186359_j,versionId,0,
field_186360_k,versionSnapshot,0,
field_186368_a,item,2,
field_186371_a,table,2,
field_186376_aa,ENTITIES_SHEEP_BLACK,2,
field_186387_al,GAMEPLAY_FISHING,2,
field_186388_am,GAMEPLAY_FISHING_JUNK,2,
field_186389_an,GAMEPLAY_FISHING_TREASURE,2,
field_186390_ao,GAMEPLAY_FISHING_FISH,2,
field_186391_ap,LOOT_TABLES,2,
field_186392_aq,READ_ONLY_LOOT_TABLES,2,
field_186404_L,ENTITIES_SHEEP_WHITE,2,
field_186405_M,ENTITIES_SHEEP_ORANGE,2,
field_186406_N,ENTITIES_SHEEP_MAGENTA,2,
field_186407_O,ENTITIES_SHEEP_LIGHT_BLUE,2,
field_186408_P,ENTITIES_SHEEP_YELLOW,2,
field_186409_Q,ENTITIES_SHEEP_LIME,2,
field_186410_R,ENTITIES_SHEEP_PINK,2,
field_186411_S,ENTITIES_SHEEP_GRAY,2,
field_186413_U,ENTITIES_SHEEP_CYAN,2,
field_186414_V,ENTITIES_SHEEP_PURPLE,2,
field_186415_W,ENTITIES_SHEEP_BLUE,2,
field_186416_X,ENTITIES_SHEEP_BROWN,2,
field_186417_Y,ENTITIES_SHEEP_GREEN,2,
field_186418_Z,ENTITIES_SHEEP_RED,2,
field_186419_a,EMPTY,2,
field_186420_b,CHESTS_SPAWN_BONUS_CHEST,2,
field_186421_c,CHESTS_END_CITY_TREASURE,2,
field_186422_d,CHESTS_SIMPLE_DUNGEON,2,
field_186424_f,CHESTS_ABANDONED_MINESHAFT,2,
field_186425_g,CHESTS_NETHER_BRIDGE,2,
field_186426_h,CHESTS_STRONGHOLD_LIBRARY,2,
field_186427_i,CHESTS_STRONGHOLD_CROSSING,2,
field_186428_j,CHESTS_STRONGHOLD_CORRIDOR,2,
field_186429_k,CHESTS_DESERT_PYRAMID,2,
field_186430_l,CHESTS_JUNGLE_TEMPLE,2,
field_186431_m,CHESTS_IGLOO_CHEST,2,
field_186453_a,lootEntries,2,
field_186454_b,conditions,2,
field_186455_c,rolls,2,
field_186456_d,bonusRolls,2,
field_186464_a,EMPTY_LOOT_TABLE,2,
field_186465_b,LOGGER,2,
field_186466_c,pools,2,
field_186474_a,world,2,
field_186475_b,luck,2,
field_186488_d,targetType,2,
field_186498_a,luck,2,
field_186499_b,world,2,
field_186500_c,lootTableManager,2,
field_186504_g,lootTables,2,
field_186514_a,min,2,
field_186515_b,max,2,
field_186525_a,LOGGER,2,
field_186526_b,GSON_INSTANCE,2,
field_186527_c,registeredLootTables,2,
field_186533_a,lootTableLocation,2,
field_186534_b,functionClass,2,
field_186557_a,LOGGER,2,
field_186558_b,enchantments,2,
field_186561_b,modifiers,2,
field_186563_a,count,2,
field_186565_a,LOGGER,2,
field_186566_b,damageRange,2,
field_186568_a,countRange,2,
field_186570_a,tag,2,
field_186574_a,LOGGER,2,
field_186577_a,randomLevel,2,
field_186578_b,isTreasure,2,
field_186584_a,NAME_TO_SERIALIZER_MAP,2,
field_186585_b,CLASS_TO_SERIALIZER_MAP,2,
field_186596_a,modifierName,2,
field_186597_b,attributeName,2,
field_186598_c,operation,2,
field_186599_d,amount,2,
field_186600_e,uuid,2,
field_186601_f,slots,2,
field_186606_a,lootTableLocation,2,
field_186607_b,conditionClass,2,
field_186624_b,target,2,
field_186627_a,chance,2,
field_186628_b,lootingMultiplier,2,
field_186630_a,chance,2,
field_186634_a,scores,2,
field_186635_b,target,2,
field_186642_a,BY_NAME,2,
field_186643_b,BY_CLASS,2,
field_186680_a,ZERO,2,
field_186683_l,collisionRule,2,
field_186685_c,dirtyRunnables,2,
field_186693_e,name,2,
field_186694_f,id,2,
field_186695_g,nameMap,2,
field_186697_g,nameMap,2,
field_186698_h,FOOD,2,
field_186699_i,AIR,2,
field_186700_j,ARMOR,2,
field_186701_k,XP,2,
field_186702_l,LEVEL,2,
field_186714_aM,soundLevels,0,
field_186715_A,mainHand,0,
field_186716_M,attackIndicator,0,
field_186717_N,showSubtitles,0,
field_186718_X,keyBindSwapHands,0,
field_186725_a,colors,0,
field_186732_a,colors,0,
field_186749_a,name,2,
field_186750_b,percent,2,
field_186751_c,color,2,
field_186752_d,overlay,2,
field_186753_e,darkenSky,2,
field_186754_f,playEndBossMusic,2,
field_186755_g,createFog,2,
field_186756_h,uniqueId,2,
field_186762_h,players,2,
field_186763_i,readOnlyPlayers,2,
field_186764_j,visible,2,
field_186766_h,rawPercent,0,
field_186767_i,percentSetTime,0,
field_186797_u,LOGGER,0,
field_186798_v,worldSelection,0,
field_186802_b,values,2,
field_186817_a,EMPTY,2,
field_186818_b,values,2,
field_186819_c,intKeys,2,
field_186820_d,byId,2,
field_186821_e,nextFreeIndex,2,
field_186822_f,mapSize,2,
field_186828_b,subtitle,0,
field_186829_c,startTime,0,
field_186830_d,location,0,
field_186883_b,uniqueId,2,
field_186894_b,uniqueId,2,
field_186896_b,uniqueId,2,
field_186911_a,uniqueId,2,
field_186912_b,operation,2,
field_186913_c,name,2,
field_186914_d,percent,2,
field_186915_e,color,2,
field_186916_f,overlay,2,
field_186917_g,darkenSky,2,
field_186918_h,playEndBossMusic,2,
field_186919_i,createFog,2,
field_186923_a,item,2,
field_186924_b,ticks,2,
field_186933_b,category,2,
field_186934_c,x,2,
field_186935_d,y,2,
field_186936_e,z,2,
field_186937_f,volume,2,
field_186938_g,pitch,2,
field_186942_a,x,2,
field_186943_b,z,2,
field_186948_c,availableSections,2,
field_186949_d,buffer,2,
field_186950_c,trackingPosition,2,
field_186960_a,x,2,
field_186961_b,y,2,
field_186962_c,z,2,
field_186963_d,yaw,2,
field_186964_e,pitch,2,
field_186966_g,teleportId,2,
field_186973_a,entityId,2,
field_186974_b,passengerIds,2,
field_186976_f,collisionRule,2,
field_186979_a,sound,2,
field_186980_b,category,2,
field_186985_e,flags,2,
field_186988_a,telportId,2,
field_186992_f,mainHand,2,
field_186995_d,hand,2,
field_187007_a,x,2,
field_187008_b,y,2,
field_187009_c,z,2,
field_187010_d,yaw,2,
field_187011_e,pitch,2,
field_187015_a,left,2,
field_187016_b,right,2,
field_187019_a,hand,2,
field_187027_c,hand,2,
field_187029_a,hand,2,
field_187050_f,bit,2,
field_187053_c,versionType,0,
field_187057_b,paddles,0,
field_187058_c,noWater,0,
field_187060_a,rightWing,0,
field_187061_b,leftWing,0,
field_187063_a,plate,0,
field_187064_b,handle,0,
field_187066_a,head,0,
field_187067_b,base,0,
field_187068_c,lid,0,
field_187069_a,renderer,0,
field_187070_a,head,0,
field_187071_b,jaw,0,
field_187075_l,leftArmPose,0,
field_187076_m,rightArmPose,0,
field_187107_a,playerTextures,0,
field_187120_G,boundingBox,0,
field_187121_a,EMPTY_AABB,0,
field_187122_b,world,0,
field_187123_c,prevPosX,0,
field_187124_d,prevPosY,0,
field_187125_e,prevPosZ,0,
field_187126_f,posX,0,
field_187127_g,posY,0,
field_187128_h,posZ,0,
field_187129_i,motionX,0,
field_187130_j,motionY,0,
field_187131_k,motionZ,0,
field_187132_l,onGround,0,
field_187133_m,isExpired,0,
field_187134_n,width,0,
field_187135_o,height,0,
field_187136_p,rand,0,
field_187144_G,hasHitGround,0,
field_187149_H,yAccel,0,
field_187150_I,fadeTargetRed,0,
field_187151_J,fadeTargetGreen,0,
field_187152_K,fadeTargetBlue,0,
field_187153_L,fadingColor,0,
field_187157_a,id,2,
field_187158_b,serializer,2,
field_187191_a,BYTE,2,
field_187192_b,VARINT,2,
field_187193_c,FLOAT,2,
field_187194_d,STRING,2,
field_187195_e,TEXT_COMPONENT,2,
field_187196_f,ITEMSTACK,2,
field_187197_g,OPTIONAL_BLOCK_STATE,2,
field_187198_h,BOOLEAN,2,
field_187199_i,ROTATIONS,2,
field_187200_j,BLOCK_POS,2,
field_187201_k,OPTIONAL_BLOCK_POS,2,
field_187202_l,DIRECTION,2,
field_187203_m,OPTIONAL_UNIQUE_ID,2,
field_187204_n,REGISTRY,2,
field_187211_a,key,2,
field_187212_b,value,2,
field_187213_c,dirty,2,
field_187232_a,NEXT_ID_MAP,2,
field_187233_b,entity,2,
field_187234_c,entries,2,
field_187235_d,lock,2,
field_187236_e,empty,2,
field_187237_f,dirty,2,
field_187241_h,queue,0,
field_187255_c,forwardKeyDown,0,
field_187256_d,backKeyDown,0,
field_187257_e,leftKeyDown,0,
field_187258_f,rightKeyDown,0,
field_187316_a,LOGGER,0,
field_187318_g,modelShield,0,
field_187322_c,onlineMode,2,
field_187323_g,profileRepo,2,
field_187351_d,param,0,
field_187370_q,opcode,0,
field_187467_d,itemStackMainHand,0,
field_187468_e,itemStackOffHand,0,
field_187469_f,equippedProgressMainHand,0,
field_187470_g,prevEquippedProgressMainHand,0,
field_187471_h,equippedProgressOffHand,0,
field_187472_i,prevEquippedProgressOffHand,0,
field_187499_a,blockColors,0,
field_187501_d,atlasSpriteWaterOverlay,0,
field_187506_b,name,2,
field_187509_d,sprite,0,
field_187511_aA,ENTITY_EGG_THROW,2,
field_187512_aB,ENTITY_ELDER_GUARDIAN_AMBIENT,2,
field_187513_aC,ENTITY_ELDER_GUARDIAN_AMBIENT_LAND,2,
field_187514_aD,ENTITY_ELDER_GUARDIAN_CURSE,2,
field_187515_aE,ENTITY_ELDER_GUARDIAN_DEATH,2,
field_187516_aF,ENTITY_ELDER_GUARDIAN_DEATH_LAND,2,
field_187517_aG,ENTITY_ELDER_GUARDIAN_HURT,2,
field_187518_aH,ENTITY_ELDER_GUARDIAN_HURT_LAND,2,
field_187519_aI,BLOCK_ENDER_CHEST_CLOSE,2,
field_187520_aJ,BLOCK_ENDER_CHEST_OPEN,2,
field_187521_aK,ENTITY_ENDER_DRAGON_AMBIENT,2,
field_187522_aL,ENTITY_ENDER_DRAGON_DEATH,2,
field_187523_aM,ENTITY_DRAGON_FIREBALL_EXPLODE,2,
field_187524_aN,ENTITY_ENDER_DRAGON_FLAP,2,
field_187525_aO,ENTITY_ENDER_DRAGON_GROWL,2,
field_187526_aP,ENTITY_ENDER_DRAGON_HURT,2,
field_187527_aQ,ENTITY_ENDER_DRAGON_SHOOT,2,
field_187528_aR,ENTITY_ENDER_EYE_LAUNCH,2,
field_187529_aS,ENTITY_ENDERMAN_AMBIENT,2,
field_187530_aT,ENTITY_ENDERMAN_DEATH,2,
field_187531_aU,ENTITY_ENDERMAN_HURT,2,
field_187532_aV,ENTITY_ENDERMAN_SCREAM,2,
field_187533_aW,ENTITY_ENDERMAN_STARE,2,
field_187534_aX,ENTITY_ENDERMAN_TELEPORT,2,
field_187535_aY,ENTITY_ENDERMITE_AMBIENT,2,
field_187536_aZ,ENTITY_ENDERMITE_DEATH,2,
field_187537_bA,ENTITY_GENERIC_EAT,2,
field_187538_aa,ENTITY_CHICKEN_STEP,2,
field_187539_bB,ENTITY_GENERIC_EXPLODE,2,
field_187540_ab,BLOCK_CHORUS_FLOWER_DEATH,2,
field_187541_bC,ENTITY_GENERIC_EXTINGUISH_FIRE,2,
field_187542_ac,BLOCK_CHORUS_FLOWER_GROW,2,
field_187543_bD,ENTITY_GENERIC_HURT,2,
field_187544_ad,ITEM_CHORUS_FRUIT_TELEPORT,2,
field_187545_bE,ENTITY_GENERIC_SMALL_FALL,2,
field_187546_ae,BLOCK_WOOL_BREAK,2,
field_187547_bF,ENTITY_GENERIC_SPLASH,2,
field_187548_af,BLOCK_WOOL_FALL,2,
field_187549_bG,ENTITY_GENERIC_SWIM,2,
field_187550_ag,BLOCK_WOOL_HIT,2,
field_187551_bH,ENTITY_GHAST_AMBIENT,2,
field_187552_ah,BLOCK_WOOL_PLACE,2,
field_187553_bI,ENTITY_GHAST_DEATH,2,
field_187554_ai,BLOCK_WOOL_STEP,2,
field_187555_bJ,ENTITY_GHAST_HURT,2,
field_187556_aj,BLOCK_COMPARATOR_CLICK,2,
field_187557_bK,ENTITY_GHAST_SHOOT,2,
field_187558_ak,ENTITY_COW_AMBIENT,2,
field_187559_bL,ENTITY_GHAST_WARN,2,
field_187560_al,ENTITY_COW_DEATH,2,
field_187561_bM,BLOCK_GLASS_BREAK,2,
field_187562_am,ENTITY_COW_HURT,2,
field_187563_bN,BLOCK_GLASS_FALL,2,
field_187564_an,ENTITY_COW_MILK,2,
field_187565_bO,BLOCK_GLASS_HIT,2,
field_187566_ao,ENTITY_COW_STEP,2,
field_187567_bP,BLOCK_GLASS_PLACE,2,
field_187568_ap,ENTITY_CREEPER_DEATH,2,
field_187569_bQ,BLOCK_GLASS_STEP,2,
field_187570_aq,ENTITY_CREEPER_HURT,2,
field_187571_bR,BLOCK_GRASS_BREAK,2,
field_187572_ar,ENTITY_CREEPER_PRIMED,2,
field_187573_bS,BLOCK_GRASS_FALL,2,
field_187574_as,BLOCK_DISPENSER_DISPENSE,2,
field_187575_bT,BLOCK_GRASS_HIT,2,
field_187576_at,BLOCK_DISPENSER_FAIL,2,
field_187577_bU,BLOCK_GRASS_PLACE,2,
field_187578_au,BLOCK_DISPENSER_LAUNCH,2,
field_187579_bV,BLOCK_GRASS_STEP,2,
field_187580_av,ENTITY_DONKEY_AMBIENT,2,
field_187581_bW,BLOCK_GRAVEL_BREAK,2,
field_187582_aw,ENTITY_DONKEY_ANGRY,2,
field_187583_bX,BLOCK_GRAVEL_FALL,2,
field_187584_ax,ENTITY_DONKEY_CHEST,2,
field_187585_bY,BLOCK_GRAVEL_HIT,2,
field_187586_ay,ENTITY_DONKEY_DEATH,2,
field_187587_bZ,BLOCK_GRAVEL_PLACE,2,
field_187588_az,ENTITY_DONKEY_HURT,2,
field_187589_cA,ENTITY_HOSTILE_SMALL_FALL,2,
